20
5
88
1.0

0	9	42	0	457	0	0.00
1	2	12	0	95	0	0.00
2	40	6	153	319	0	0.00
3	37	30	61	200	0	0.00
4	6	19	0	149	0	0.00
5	1	20	0	114	0	0.00
6	19	16	87	243	0	0.00
7	19	18	15	124	0	0.00
8	34	29	64	239	0	0.00
9	47	6	267	405	0	0.00
10	11	16	24	172	0	0.00
11	24	29	48	158	0	0.00
12	48	23	49	201	0	0.00
13	2	45	0	61	0	0.00
14	47	31	211	341	0	0.00
15	34	32	38	176	0	0.00
16	1	33	140	271	0	0.00
17	13	22	0	120	0	0.00
18	9	9	0	115	0	0.00
19	34	24	62	202	0	0.00
20	12	40	228	354	0	0.00
21	12	15	0	457	1	0.25
22	36	15	0	457	1	0.25
23	12	35	0	457	1	0.25
24	36	35	0	457	1	0.25
25	9	42	0	457	1	0.25

99999	30	47	29	23	23	27	26	27	51	26	19	42	7	39	26	12	20	33	30	3	27	38	8	28	99999
30	99999	38	38	8	8	17	17	35	45	9	27	46	33	47	37	21	14	7	33	29	10	34	25	41	30
47	38	99999	24	35	40	23	24	23	7	30	28	18	54	25	26	47	31	31	18	44	29	10	40	29	47
29	38	24	99999	32	37	22	21	3	26	29	13	13	36	10	3	36	25	34	6	26	29	15	25	5	29
23	8	35	32	99999	5	13	13	29	42	5	20	42	26	42	30	14	7	10	28	21	7	30	17	34	23
23	8	40	37	5	99999	18	18	34	47	10	24	47	25	47	34	13	12	13	33	22	12	35	19	38	23
27	17	23	22	13	18	99999	2	19	29	8	13	29	33	31	21	24	8	12	17	25	7	17	20	25	27
26	17	24	21	13	18	2	99999	18	30	8	12	29	31	30	20	23	7	13	16	23	8	17	18	24	26
27	35	23	3	29	34	19	18	99999	26	26	10	15	34	13	3	33	22	31	5	24	26	14	23	6	27
51	45	7	26	42	47	29	30	26	99999	37	32	17	58	25	29	53	37	38	22	48	36	14	45	31	51
26	9	30	29	5	10	8	8	26	37	99999	18	37	30	38	28	19	6	7	24	24	1	25	19	31	26
19	27	28	13	20	24	13	12	10	32	18	99999	24	26	23	10	23	13	25	11	16	18	18	13	13	19
42	46	18	13	42	47	29	29	15	17	37	24	99999	49	8	16	47	35	41	14	39	37	14	38	17	42
7	33	54	36	26	25	33	31	34	58	30	26	49	99999	46	33	12	25	36	37	10	32	45	14	35	7
39	47	25	10	42	47	31	30	13	25	38	23	8	46	99999	13	46	35	43	14	36	38	19	35	12	39
26	37	26	3	30	34	21	20	3	29	28	10	16	33	13	99999	33	23	33	8	23	28	17	22	4	26
12	21	47	36	14	13	24	23	33	53	19	23	47	12	46	33	99999	16	24	34	13	21	39	11	35	12
20	14	31	25	7	12	8	7	22	37	6	13	35	25	35	23	16	99999	13	21	18	7	24	13	26	20
33	7	31	34	10	13	12	13	31	38	7	25	41	36	43	33	24	13	99999	29	31	7	28	26	37	33
30	33	18	6	28	33	17	16	5	22	24	11	14	37	14	8	34	21	29	99999	27	24	9	25	11	30
3	29	44	26	21	22	25	23	24	48	24	16	39	10	36	23	13	18	31	27	99999	25	35	5	25	3
27	10	29	29	7	12	7	8	26	36	1	18	37	32	38	28	21	7	7	24	25	99999	24	20	31	27
38	34	10	15	30	35	17	17	14	14	25	18	14	45	19	17	39	24	28	9	35	24	99999	31	20	38
8	25	40	25	17	19	20	18	23	45	19	13	38	14	35	22	11	13	26	25	5	20	31	99999	24	8
28	41	29	5	34	38	25	24	6	31	31	13	17	35	12	4	35	26	37	11	25	31	20	24	99999	28
99999	30	47	29	23	23	27	26	27	51	26	19	42	7	39	26	12	20	33	30	3	27	38	8	28	99999
