20
5
92
1.0

0	20	17	0	486	0	0.00
1	8	46	115	331	0	0.00
2	42	12	30	207	0	0.00
3	8	14	0	95	0	0.00
4	45	20	32	250	0	0.00
5	20	13	170	362	0	0.00
6	20	32	134	324	0	0.00
7	29	1	52	214	0	0.00
8	20	46	258	418	0	0.00
9	18	31	0	128	0	0.00
10	44	48	0	208	0	0.00
11	41	24	0	201	0	0.00
12	28	13	64	222	0	0.00
13	36	37	0	184	0	0.00
14	41	38	16	215	0	0.00
15	15	21	0	99	0	0.00
16	19	42	0	119	0	0.00
17	49	47	238	444	0	0.00
18	45	9	79	297	0	0.00
19	27	44	0	157	0	0.00
20	46	26	236	353	0	0.00
21	18	12	0	486	1	0.25
22	38	12	0	486	1	0.25
23	18	36	0	486	1	0.25
24	38	36	0	486	1	0.25
25	20	17	0	486	1	0.25

99999	31	22	12	25	4	15	18	29	14	38	22	8	25	29	6	25	41	25	27	27	5	19	19	26	99999
31	99999	47	32	44	34	18	49	12	18	36	39	38	28	33	25	11	41	51	19	42	35	45	14	32	31
22	47	99999	34	8	22	29	17	40	30	36	12	14	25	26	28	37	35	4	35	14	24	4	34	24	22
12	32	34	99999	37	12	21	24	34	19	48	34	20	35	40	9	30	51	37	34	39	10	30	24	37	12
25	44	8	37	99999	25	27	24	35	29	28	5	18	18	18	30	33	27	11	29	6	28	11	31	17	25
4	34	22	12	25	99999	19	15	33	18	41	23	8	28	32	9	29	44	25	31	28	2	18	23	29	4
15	18	29	21	27	19	99999	32	14	2	28	22	20	16	21	12	10	32	33	13	26	20	27	4	18	15
18	49	17	24	24	15	32	99999	45	31	48	25	12	36	38	24	42	49	17	43	30	16	14	37	36	18
29	12	40	34	35	33	14	45	99999	15	24	30	33	18	22	25	4	29	44	7	32	34	38	10	21	29
14	18	30	19	29	18	2	31	15	99999	30	24	20	18	23	10	11	34	34	15	28	19	28	5	21	14
38	36	36	48	28	41	28	48	24	30	99999	24	38	13	10	39	25	5	39	17	22	44	36	29	13	38
22	39	12	34	5	23	22	25	30	24	24	99999	17	13	14	26	28	24	15	24	5	26	12	26	12	22
8	38	14	20	18	8	20	12	33	20	38	17	99999	25	28	14	30	39	17	31	22	10	10	25	25	8
25	28	25	35	18	28	16	36	18	18	13	13	25	99999	5	26	17	16	28	11	14	31	25	18	2	25
29	33	26	40	18	32	21	38	22	23	10	14	28	5	99999	31	22	12	29	15	13	35	26	23	4	29
6	25	28	9	30	9	12	24	25	10	39	26	14	26	31	99999	21	42	31	25	31	9	25	15	27	6
25	11	37	30	33	29	10	42	4	11	25	28	30	17	22	21	99999	30	41	8	31	30	36	6	20	25
41	41	35	51	27	44	32	49	29	34	5	24	39	16	12	42	30	99999	38	22	21	47	37	33	16	41
25	51	4	37	11	25	33	17	44	34	39	15	17	28	29	31	41	38	99999	39	17	27	8	38	28	25
27	19	35	34	29	31	13	43	7	15	17	24	31	11	15	25	8	22	39	99999	25	33	34	12	14	27
27	42	14	39	6	28	26	30	32	28	22	5	22	14	13	31	31	21	17	25	99999	31	16	30	13	27
5	35	24	10	28	2	20	16	34	19	44	26	10	31	35	9	30	47	27	33	31	99999	20	24	31	5
19	45	4	30	11	18	27	14	38	28	36	12	10	25	26	25	36	37	8	34	16	20	99999	31	24	19
19	14	34	24	31	23	4	37	10	5	29	26	25	18	23	15	6	33	38	12	30	24	31	99999	20	19
26	32	24	37	17	29	18	36	21	21	13	12	25	2	4	27	20	16	28	14	13	31	24	20	99999	26
99999	31	22	12	25	4	15	18	29	14	38	22	8	25	29	6	25	41	25	27	27	5	19	19	26	99999
