20
5
76
1.0

0	5	4	0	436	0	0.00
1	7	18	0	164	0	0.00
2	16	18	0	141	0	0.00
3	48	21	44	351	0	0.00
4	32	41	200	391	0	0.00
5	28	22	0	252	0	0.00
6	47	18	139	337	0	0.00
7	16	45	235	386	0	0.00
8	21	5	0	180	0	0.00
9	16	37	0	194	0	0.00
10	5	27	4	292	0	0.00
11	15	5	0	140	0	0.00
12	23	31	43	199	0	0.00
13	15	12	0	120	0	0.00
14	22	41	0	266	0	0.00
15	43	7	65	252	0	0.00
16	49	38	96	349	0	0.00
17	39	24	92	276	0	0.00
18	8	26	0	170	0	0.00
19	27	15	35	255	0	0.00
20	31	5	162	337	0	0.00
21	16	14	0	436	1	0.25
22	38	14	0	436	1	0.25
23	16	34	0	436	1	0.25
24	38	34	0	436	1	0.25
25	5	4	0	436	1	0.25

99999	14	17	45	45	28	44	42	16	34	23	10	31	12	40	38	54	38	22	24	26	15	34	32	45	99999
14	99999	9	41	33	21	40	28	19	21	9	15	20	10	27	37	46	32	8	20	27	10	31	18	35	14
17	9	99999	32	27	12	31	27	13	19	14	13	14	6	23	28	38	23	11	11	19	4	22	16	27	17
45	41	32	99999	25	20	3	39	31	35	43	36	26	33	32	14	17	9	40	21	23	33	12	35	16	45
45	33	27	25	99999	19	27	16	37	16	30	39	13	33	10	35	17	18	28	26	36	31	28	17	9	45
28	21	12	20	19	99999	19	25	18	19	23	21	10	16	19	21	26	11	20	7	17	14	13	17	16	28
44	40	31	3	27	19	99999	40	29	36	42	34	27	32	33	11	20	10	39	20	20	31	10	35	18	44
42	28	27	39	16	25	40	99999	40	8	21	40	15	33	7	46	33	31	20	31	41	31	38	11	25	42
16	19	13	31	37	18	29	40	99999	32	27	6	26	9	36	22	42	26	24	11	10	10	19	29	34	16
34	21	19	35	16	19	36	8	32	99999	14	32	9	25	7	40	33	26	13	24	34	23	32	3	22	34
23	9	14	43	30	23	42	21	27	14	99999	24	18	18	21	42	44	34	3	24	33	17	35	13	34	23
10	15	13	36	39	21	34	40	6	32	24	99999	27	7	36	28	46	30	22	15	16	9	25	29	37	10
31	20	14	26	13	10	27	15	26	9	18	27	99999	20	10	31	26	17	15	16	26	18	23	8	15	31
12	10	6	33	33	16	32	33	9	25	18	7	20	99999	29	28	42	26	15	12	17	2	23	22	32	12
40	27	23	32	10	19	33	7	36	7	21	36	10	29	99999	39	27	24	20	26	36	28	31	9	17	40
38	37	28	14	35	21	11	46	22	40	42	28	31	28	39	99999	31	17	38	17	12	28	9	38	27	38
54	46	38	17	17	26	20	33	42	33	44	46	26	42	27	31	99999	17	41	31	37	41	26	33	12	54
38	32	23	9	18	11	10	31	26	26	34	30	17	26	24	17	17	99999	31	15	20	25	10	25	10	38
22	8	11	40	28	20	39	20	24	13	3	22	15	15	20	38	41	31	99999	21	30	14	32	11	31	22
24	20	11	21	26	7	20	31	11	24	24	15	16	12	26	17	31	15	21	99999	10	11	11	22	22	24
26	27	19	23	36	17	20	41	10	34	33	16	26	17	36	12	37	20	30	10	99999	17	11	33	30	26
15	10	4	33	31	14	31	31	10	23	17	9	18	2	28	28	41	25	14	11	17	99999	22	20	30	15
34	31	22	12	28	13	10	38	19	32	35	25	23	23	31	9	26	10	32	11	11	22	99999	30	20	34
32	18	16	35	17	17	35	11	29	3	13	29	8	22	9	38	33	25	11	22	33	20	30	99999	22	32
45	35	27	16	9	16	18	25	34	22	34	37	15	32	17	27	12	10	31	22	30	30	20	22	99999	45
99999	14	17	45	45	28	44	42	16	34	23	10	31	12	40	38	54	38	22	24	26	15	34	32	45	99999
