20
5
80
1.0

0	42	26	0	422	0	0.00
1	4	11	148	292	1	1.50
2	3	1	228	366	1	1.50
3	41	13	9	155	1	1.50
4	19	34	100	252	1	1.50
5	5	35	194	303	1	1.50
6	29	19	92	216	1	1.50
7	40	49	0	107	1	1.50
8	36	34	47	213	1	1.50
9	39	31	0	69	1	1.50
10	44	5	23	148	1	1.50
11	49	30	0	72	1	1.50
12	6	35	106	241	1	1.50
13	33	13	28	152	1	1.50
14	35	37	0	86	1	1.50
15	43	9	24	186	0	0.00
16	1	25	132	281	0	0.00
17	48	31	7	137	0	0.00
18	15	41	250	391	0	0.00
19	18	15	159	292	0	0.00
20	16	21	186	348	0	0.00
21	13	13	0	422	1	0.25
22	37	13	0	422	1	0.25
23	13	37	0	422	1	0.25
24	37	37	0	422	1	0.25
25	42	26	0	422	1	0.25

99999	40	45	13	24	38	14	23	9	5	21	8	37	15	12	17	41	7	30	25	26	32	14	31	12	99999
40	99999	10	37	27	24	25	51	38	40	40	47	24	29	39	39	14	47	31	14	15	9	33	28	42	40
45	10	99999	39	36	34	31	59	46	46	41	53	34	32	47	40	24	52	41	20	23	16	36	37	50	45
13	37	39	99999	30	41	13	36	21	18	8	18	41	8	24	4	41	19	38	23	26	28	4	37	24	13
24	27	36	30	99999	14	18	25	17	20	38	30	13	25	16	34	20	29	8	19	13	22	28	7	18	24
38	24	34	41	14	99999	28	37	31	34	48	44	1	35	30	45	10	43	11	23	17	23	39	8	32	38
14	25	31	13	18	28	99999	31	16	15	20	22	28	7	18	17	28	21	26	11	13	17	10	24	20	14
23	51	59	36	25	37	31	99999	15	18	44	20	36	36	13	40	45	19	26	40	36	45	36	30	12	23
9	38	46	21	17	31	16	15	99999	4	29	13	30	21	3	25	36	12	22	26	23	31	21	23	3	9
5	40	46	18	20	34	15	18	4	99999	26	10	33	18	7	22	38	9	26	26	25	32	18	27	6	5
21	40	41	8	38	48	20	44	29	26	99999	25	47	13	32	4	46	26	46	27	31	32	11	45	33	21
8	47	53	18	30	44	22	20	13	10	25	99999	43	23	15	21	48	1	35	33	34	40	21	37	14	8
37	24	34	41	13	1	28	36	30	33	47	43	99999	34	29	44	11	42	10	23	17	23	38	7	31	37
15	29	32	8	25	35	7	36	21	18	13	23	34	99999	24	10	33	22	33	15	18	20	4	31	24	15
12	39	47	24	16	30	18	13	3	7	32	15	29	24	99999	28	36	14	20	27	24	33	24	22	2	12
17	39	40	4	34	45	17	40	25	22	4	21	44	10	28	99999	43	22	42	25	28	30	7	41	29	17
41	14	24	41	20	10	28	45	36	38	46	48	11	33	36	43	99999	47	21	19	15	17	38	17	38	41
7	47	52	19	29	43	21	19	12	9	26	1	42	22	14	22	47	99999	34	32	33	39	21	36	13	7
30	31	41	38	8	11	26	26	22	26	46	35	10	33	20	42	21	34	99999	26	20	28	36	4	22	30
25	14	20	23	19	23	11	40	26	26	27	33	23	15	27	25	19	32	26	99999	6	5	19	23	29	25
26	15	23	26	13	17	13	36	23	25	31	34	17	18	24	28	15	33	20	6	99999	9	22	16	26	26
32	9	16	28	22	23	17	45	31	32	32	40	23	20	33	30	17	39	28	5	9	99999	24	24	34	32
14	33	36	4	28	39	10	36	21	18	11	21	38	4	24	7	38	21	36	19	22	24	99999	34	24	14
31	28	37	37	7	8	24	30	23	27	45	37	7	31	22	41	17	36	4	23	16	24	34	99999	24	31
12	42	50	24	18	32	20	12	3	6	33	14	31	24	2	29	38	13	22	29	26	34	24	24	99999	12
99999	40	45	13	24	38	14	23	9	5	21	8	37	15	12	17	41	7	30	25	26	32	14	31	12	99999
