20
5
80
1.0

0	13	43	0	455	0	0.00
1	35	27	0	183	1	1.50
2	21	34	0	167	1	1.50
3	20	9	106	310	1	1.50
4	35	31	0	208	1	1.50
5	38	23	0	140	1	1.50
6	28	20	19	203	1	1.50
7	6	1	171	330	1	1.50
8	31	29	0	133	1	1.50
9	11	40	0	83	1	1.50
10	9	28	0	174	1	1.50
11	19	35	0	75	1	1.50
12	37	14	148	380	1	1.50
13	6	5	66	235	1	1.50
14	2	37	31	232	1	1.50
15	30	50	0	176	0	0.00
16	31	37	0	206	0	0.00
17	24	2	84	321	0	0.00
18	8	22	97	263	0	0.00
19	38	31	193	427	0	0.00
20	48	24	220	408	0	0.00
21	13	13	0	455	1	0.25
22	36	13	0	455	1	0.25
23	13	37	0	455	1	0.25
24	36	37	0	455	1	0.25
25	13	43	0	455	1	0.25

99999	26	12	34	25	31	27	42	22	3	15	10	37	38	12	18	18	42	21	27	39	30	38	6	24	99999
26	99999	15	22	4	5	9	38	4	26	26	17	13	35	34	23	10	27	27	5	13	26	14	24	10	26
12	15	99999	25	14	20	15	36	11	11	13	2	25	32	19	18	10	32	17	17	28	22	26	9	15	12
34	22	25	99999	26	22	13	16	22	32	21	26	17	14	32	42	30	8	17	27	31	8	16	29	32	34
25	4	14	26	99999	8	13	41	4	25	26	16	17	38	33	19	7	31	28	3	14	28	18	23	6	25
31	5	20	22	8	99999	10	38	9	31	29	22	9	36	38	27	15	25	30	8	10	27	10	29	14	31
27	9	15	13	13	10	99999	29	9	26	20	17	10	26	31	30	17	18	20	14	20	17	11	23	19	27
42	38	36	16	41	38	29	99999	37	39	27	36	33	4	36	54	43	18	21	43	47	14	32	37	47	42
22	4	11	22	4	9	9	37	99999	22	22	13	16	34	30	21	8	27	24	7	17	24	17	20	9	22
3	26	11	32	25	31	26	39	22	99999	12	9	36	35	9	21	20	40	18	28	39	27	37	4	25	3
15	26	13	21	26	29	20	27	22	12	99999	12	30	23	11	30	23	29	6	29	39	16	31	10	28	15
10	17	2	26	16	22	17	36	13	9	12	99999	27	32	17	18	12	33	17	19	30	23	28	6	17	10
37	13	25	17	17	9	10	33	16	36	30	27	99999	31	41	36	23	17	30	17	14	24	1	33	23	37
38	35	32	14	38	36	26	4	34	35	23	32	31	99999	32	50	40	18	17	40	45	11	31	33	44	38
12	34	19	32	33	38	31	36	30	9	11	17	41	32	99999	30	29	40	16	36	47	26	42	11	34	12
18	23	18	42	19	27	30	54	21	21	30	18	36	50	30	99999	13	48	35	20	31	41	37	21	14	18
18	10	10	30	7	15	17	43	8	20	23	12	23	40	29	13	99999	35	27	9	21	30	25	18	5	18
42	27	32	8	31	25	18	18	27	40	29	33	17	18	40	48	35	99999	25	32	31	16	16	37	37	42
21	27	17	17	28	30	20	21	24	18	6	17	30	17	16	35	27	25	99999	31	40	10	29	16	32	21
27	5	17	27	3	8	14	43	7	28	29	19	17	40	36	20	9	32	31	99999	12	31	18	26	6	27
39	13	28	31	14	10	20	47	17	39	39	30	14	45	47	31	21	31	40	12	99999	37	16	37	18	39
30	26	22	8	28	27	17	14	24	27	16	23	24	11	26	41	30	16	10	31	37	99999	23	24	33	30
38	14	26	16	18	10	11	32	17	37	31	28	1	31	42	37	25	16	29	18	16	23	99999	33	24	38
6	24	9	29	23	29	23	37	20	4	10	6	33	33	11	21	18	37	16	26	37	24	33	99999	23	6
24	10	15	32	6	14	19	47	9	25	28	17	23	44	34	14	5	37	32	6	18	33	24	23	99999	24
99999	26	12	34	25	31	27	42	22	3	15	10	37	38	12	18	18	42	21	27	39	30	38	6	24	99999
