20
10
100
1.0

0	35	21	0	458	0	0.00
1	4	16	319	427	1	1.50
2	21	29	0	91	1	1.50
3	35	26	0	73	1	1.50
4	44	4	116	233	1	1.50
5	4	12	65	176	1	1.50
6	14	1	67	192	1	1.50
7	22	31	0	118	1	1.50
8	3	24	41	165	1	1.50
9	19	45	17	142	1	1.50
10	24	11	84	201	1	1.50
11	39	17	0	69	1	1.50
12	39	25	129	253	1	1.50
13	25	2	214	325	1	1.50
14	32	7	100	226	1	1.50
15	30	43	5	134	1	1.50
16	46	43	162	290	1	1.50
17	45	49	268	374	1	1.50
18	36	48	150	283	1	1.50
19	18	17	0	98	1	1.50
20	40	29	248	352	1	1.50
21	13	13	0	458	1	0.25
22	35	13	0	458	1	0.25
23	13	37	0	458	1	0.25
24	35	37	0	458	1	0.25
25	8	21	0	458	1	0.25
26	27	42	0	458	1	0.25
27	29	34	0	458	1	0.25
28	4	30	0	458	1	0.25
29	33	41	0	458	1	0.25
30	35	21	0	458	1	0.25

99999	31	16	5	18	31	28	16	32	28	14	5	5	21	14	22	24	29	27	17	9	23	8	27	16	27	22	14	32	20	99999
31	99999	21	32	41	4	18	23	8	32	20	35	36	25	28	37	49	52	44	14	37	9	31	23	37	6	35	31	14	38	31
16	21	99999	14	33	24	28	2	18	16	18	21	18	27	24	16	28	31	23	12	19	18	21	11	16	15	14	9	17	17	16
5	32	14	99999	22	33	32	13	32	24	18	9	4	26	19	17	20	25	22	19	5	26	13	25	11	27	18	10	31	15	5
18	41	33	22	99999	40	30	34	45	46	20	13	21	19	12	39	39	45	44	28	25	32	13	45	34	40	42	34	48	39	18
31	4	24	33	40	99999	14	26	12	36	20	35	36	23	28	40	52	55	47	14	38	9	31	27	40	10	38	33	18	41	31
28	18	28	32	30	14	99999	30	25	44	14	29	33	11	18	44	52	57	51	16	37	12	24	36	42	21	43	36	31	44	28
16	23	2	13	34	26	30	99999	20	14	20	21	17	29	26	14	26	29	21	14	18	20	22	11	14	17	12	8	18	15	16
32	8	18	32	45	12	25	20	99999	26	24	36	36	31	32	33	46	48	40	16	37	15	34	16	35	6	30	28	6	34	32
28	32	16	24	46	36	44	14	26	99999	34	33	28	43	40	11	27	26	17	28	26	33	36	10	18	26	9	15	21	15	28
14	20	18	18	20	20	14	20	24	34	99999	16	19	9	8	32	38	43	38	8	23	11	11	28	28	19	31	24	28	31	14
5	35	21	9	13	35	29	21	36	33	16	99999	8	20	12	26	26	32	31	21	12	26	6	33	20	31	28	20	37	25	5
5	36	18	4	21	36	33	17	36	28	19	8	99999	26	19	20	19	24	23	22	4	29	13	29	13	31	21	13	35	17	5
21	25	27	26	19	23	11	29	31	43	9	20	26	99999	8	41	45	50	47	16	30	16	15	37	36	25	40	32	35	40	21
14	28	24	19	12	28	18	26	32	40	8	12	19	8	99999	36	38	43	41	16	23	20	7	36	30	28	35	27	36	34	14
22	37	16	17	39	40	44	14	33	11	32	26	20	41	36	99999	16	16	7	28	17	34	30	18	8	31	3	9	29	4	22
24	49	28	20	39	52	52	26	46	27	38	26	19	45	38	16	99999	6	11	38	15	45	32	34	13	44	19	19	44	13	24
29	52	31	25	45	55	57	29	48	26	43	32	24	50	43	16	6	99999	9	41	20	48	37	34	16	46	19	22	45	14	29
27	44	23	22	44	47	51	21	40	17	38	31	23	47	41	7	11	9	99999	35	19	42	35	25	11	39	11	16	37	8	27
17	14	12	19	28	14	16	14	16	28	8	21	22	16	16	28	38	41	35	99999	24	6	17	21	26	11	27	20	19	28	17
9	37	19	5	25	38	37	18	37	26	23	12	4	30	23	17	15	20	19	24	99999	31	17	28	9	33	18	12	36	14	9
23	9	18	26	32	9	12	20	15	33	11	26	29	16	20	34	45	48	42	6	31	99999	22	24	33	9	32	26	19	34	23
8	31	21	13	13	31	24	22	34	36	11	6	13	15	7	30	32	37	35	17	17	22	99999	33	24	28	30	22	35	28	8
27	23	11	25	45	27	36	11	16	10	28	33	29	37	36	18	34	34	25	21	28	24	33	99999	22	17	15	16	11	20	27
16	37	16	11	34	40	42	14	35	18	28	20	13	36	30	8	13	16	11	26	9	33	24	22	99999	31	9	7	32	4	16
27	6	15	27	40	10	21	17	6	26	19	31	31	25	28	31	44	46	39	11	33	9	28	17	31	99999	28	25	10	32	27
22	35	14	18	42	38	43	12	30	9	31	28	21	40	35	3	19	19	11	27	18	32	30	15	9	28	99999	8	26	6	22
14	31	9	10	34	33	36	8	28	15	24	20	13	32	27	9	19	22	16	20	12	26	22	16	7	25	8	99999	25	8	14
32	14	17	31	48	18	31	18	6	21	28	37	35	35	36	29	44	45	37	19	36	19	35	11	32	10	26	25	99999	31	32
20	38	17	15	39	41	44	15	34	15	31	25	17	40	34	4	13	14	8	28	14	34	28	20	4	32	6	8	31	99999	20
99999	31	16	5	18	31	28	16	32	28	14	5	5	21	14	22	24	29	27	17	9	23	8	27	16	27	22	14	32	20	99999
