20
10
76
1.0

0	42	27	0	368	0	0.00
1	44	11	0	74	1	1.50
2	20	4	146	276	1	1.50
3	25	27	111	236	1	1.50
4	17	15	0	103	1	1.50
5	15	30	28	148	1	1.50
6	11	27	135	256	1	1.50
7	23	23	15	139	1	1.50
8	14	15	5	126	1	1.50
9	19	48	196	322	1	1.50
10	20	48	90	212	1	1.50
11	11	43	29	148	1	1.50
12	22	39	106	231	1	1.50
13	38	23	241	362	1	1.50
14	30	12	0	81	1	1.50
15	16	39	22	156	1	1.50
16	3	39	41	164	1	1.50
17	21	37	93	206	1	1.50
18	21	11	0	106	1	1.50
19	1	22	67	178	1	1.50
20	27	36	186	304	1	1.50
21	11	15	0	368	1	0.25
22	33	15	0	368	1	0.25
23	11	37	0	368	1	0.25
24	33	37	0	368	1	0.25
25	39	23	0	368	1	0.25
26	40	21	0	368	1	0.25
27	41	9	0	368	1	0.25
28	24	37	0	368	1	0.25
29	2	36	0	368	1	0.25
30	42	27	0	368	1	0.25

99999	16	31	17	27	27	31	19	30	31	30	34	22	5	18	28	40	23	25	41	17	33	15	33	13	5	6	18	21	41	99999
16	99999	25	24	27	34	36	24	30	44	43	45	35	13	14	39	49	34	23	44	30	33	12	42	28	13	11	4	33	49	16
31	25	99999	23	11	26	24	19	12	44	44	39	35	25	12	35	38	33	7	26	32	14	17	34	35	27	26	22	33	37	31
17	24	23	99999	14	10	14	4	16	21	21	21	12	13	15	15	25	10	16	24	9	18	14	17	13	15	16	24	10	25	17
27	27	11	14	99999	15	13	10	3	33	33	28	24	22	13	24	27	22	5	17	23	6	16	23	27	23	24	25	23	26	27
27	34	26	10	15	99999	5	10	15	18	18	13	11	23	23	9	15	9	19	16	13	16	23	8	19	25	27	33	11	14	27
31	36	24	14	13	5	99999	12	12	22	22	16	16	27	24	13	14	14	18	11	18	12	25	10	24	28	30	35	16	13	31
19	24	19	4	10	10	12	99999	12	25	25	23	16	15	13	17	25	14	12	22	13	14	13	18	17	16	17	23	14	25	19
30	30	12	16	3	15	12	12	99999	33	33	28	25	25	16	24	26	23	8	14	24	3	19	22	29	26	27	28	24	24	30
31	44	44	21	33	18	22	25	33	99999	1	9	9	31	36	9	17	11	37	31	14	34	36	14	18	32	34	45	12	21	31
30	43	44	21	33	18	22	25	33	1	99999	10	9	30	36	9	18	11	37	31	13	34	35	14	17	31	34	44	12	22	30
34	45	39	21	28	13	16	23	28	9	10	99999	11	33	36	6	8	11	32	23	16	28	36	6	23	34	36	45	14	11	34
22	35	35	12	24	11	16	16	25	9	9	11	99999	22	27	6	19	2	28	27	5	26	26	11	11	23	25	36	3	20	22
5	13	25	13	22	23	27	15	25	31	30	33	22	99999	13	27	38	22	20	37	17	28	9	30	15	1	3	14	20	38	5
18	14	12	15	13	23	24	13	16	36	36	36	27	13	99999	30	38	25	9	30	24	19	4	31	25	14	13	11	26	37	18
28	39	35	15	24	9	13	17	24	9	9	6	6	27	30	99999	13	5	28	22	11	25	29	5	17	28	30	39	8	14	28
40	49	38	25	27	15	14	25	26	17	18	8	19	38	38	13	99999	18	32	17	24	25	38	8	30	39	41	48	21	3	40
23	34	33	10	22	9	14	14	23	11	11	11	2	22	25	5	18	99999	26	25	6	24	25	10	12	23	25	34	3	19	23
25	23	7	16	5	19	18	12	8	37	37	32	28	20	9	28	32	26	99999	22	25	11	13	28	29	22	21	20	26	31	25
41	44	26	24	17	16	11	22	14	31	31	23	27	37	30	22	17	25	22	99999	29	12	33	18	35	38	39	42	27	14	41
17	30	32	9	23	13	18	13	24	14	13	16	5	17	24	11	24	6	25	29	99999	26	22	16	6	18	20	30	3	25	17
33	33	14	18	6	16	12	14	3	34	34	28	26	28	19	25	25	24	11	12	26	99999	22	22	31	29	30	31	26	23	33
15	12	17	14	16	23	25	13	19	36	35	36	26	9	4	29	38	25	13	33	22	22	99999	31	22	10	9	10	24	37	15
33	42	34	17	23	8	10	18	22	14	14	6	11	30	31	5	8	10	28	18	16	22	31	99999	22	31	33	41	13	9	33
13	28	35	13	27	19	24	17	29	18	17	23	11	15	25	17	30	12	29	35	6	31	22	22	99999	15	17	29	9	31	13
5	13	27	15	23	25	28	16	26	32	31	34	23	1	14	28	39	23	22	38	18	29	10	31	15	99999	2	14	21	39	5
6	11	26	16	24	27	30	17	27	34	34	36	25	3	13	30	41	25	21	39	20	30	9	33	17	2	99999	12	23	41	6
18	4	22	24	25	33	35	23	28	45	44	45	36	14	11	39	48	34	20	42	30	31	10	41	29	14	12	99999	33	47	18
21	33	33	10	23	11	16	14	24	12	12	14	3	20	26	8	21	3	26	27	3	26	24	13	9	21	23	33	99999	22	21
41	49	37	25	26	14	13	25	24	21	22	11	20	38	37	14	3	19	31	14	25	23	37	9	31	39	41	47	22	99999	41
99999	16	31	17	27	27	31	19	30	31	30	34	22	5	18	28	40	23	25	41	17	33	15	33	13	5	6	18	21	41	99999
