20
5
80
1.0

0	22	39	0	425	0	0.00
1	7	16	226	347	1	1.50
2	28	18	75	206	1	1.50
3	2	21	57	177	1	1.50
4	35	23	91	219	1	1.50
5	31	18	93	215	1	1.50
6	47	39	169	281	1	1.50
7	7	46	0	90	0	0.00
8	8	15	38	159	0	0.00
9	42	33	123	235	0	0.00
10	32	21	83	205	0	0.00
11	16	34	0	71	0	0.00
12	47	0	256	379	0	0.00
13	18	28	34	149	0	0.00
14	36	18	148	269	0	0.00
15	46	20	120	234	0	0.00
16	0	37	7	117	0	0.00
17	15	10	76	192	0	0.00
18	3	26	0	105	0	0.00
19	21	28	0	70	0	0.00
20	4	26	218	333	0	0.00
21	11	11	0	425	1	0.25
22	35	11	0	425	1	0.25
23	11	34	0	425	1	0.25
24	35	34	0	425	1	0.25
25	22	39	0	425	1	0.25

99999	27	21	26	20	22	25	16	27	20	20	7	45	11	25	30	22	29	22	11	21	30	31	12	14	99999
27	99999	21	7	28	24	45	30	1	38	25	20	42	16	29	39	21	9	10	18	10	6	28	18	33	27
21	21	99999	26	8	3	27	34	20	20	5	19	26	14	8	18	33	15	26	12	25	18	10	23	17	21
26	7	26	99999	33	29	48	25	8	41	30	19	49	17	34	44	16	16	5	20	5	13	34	16	35	26
20	28	8	33	99999	6	19	36	27	12	3	21	25	17	5	11	36	23	32	14	31	27	12	26	11	20
22	24	3	29	6	99999	25	36	23	18	3	21	24	16	5	15	36	17	29	14	28	21	8	26	16	22
25	45	27	48	19	25	99999	40	45	7	22	31	39	31	23	19	47	42	45	28	44	46	30	36	13	25
16	30	34	25	36	36	40	99999	31	36	35	15	60	21	40	46	11	36	20	22	20	35	45	13	30	16
27	1	20	8	27	23	45	31	99999	38	24	20	41	16	28	38	22	8	11	18	11	5	27	19	33	27
20	38	20	41	12	18	7	36	38	99999	15	26	33	24	16	13	42	35	39	21	38	38	23	31	7	20
20	25	5	30	3	3	22	35	24	15	99999	20	25	15	5	14	35	20	29	13	28	23	10	25	13	20
7	20	19	19	21	21	31	15	20	26	20	99999	45	6	25	32	16	24	15	7	14	24	30	5	19	7
45	42	26	49	25	24	39	60	41	33	25	45	99999	40	21	20	59	33	51	38	50	38	16	50	36	45
11	16	14	17	17	16	31	21	16	24	15	6	40	99999	20	28	20	18	15	3	14	18	24	9	18	11
25	29	8	34	5	5	23	40	28	16	5	25	21	20	99999	10	40	22	33	18	32	26	7	30	16	25
30	39	18	44	11	15	19	46	38	13	14	32	20	28	10	99999	47	32	43	25	42	36	14	38	18	30
22	21	33	16	36	36	47	11	22	42	35	16	59	20	40	47	99999	30	11	22	11	28	44	11	35	22
29	9	15	16	23	17	42	36	8	35	20	24	33	18	22	32	30	99999	19	18	19	4	20	24	31	29
22	10	26	5	32	29	45	20	11	39	29	15	51	15	33	43	11	19	99999	18	1	17	35	11	33	22
11	18	12	20	14	14	28	22	18	21	13	7	38	3	18	25	22	18	18	99999	17	20	22	12	15	11
21	10	25	5	31	28	44	20	11	38	28	14	50	14	32	42	11	19	1	17	99999	17	34	11	32	21
30	6	18	13	27	21	46	35	5	38	23	24	38	18	26	36	28	4	17	20	17	99999	24	23	33	30
31	28	10	34	12	8	30	45	27	23	10	30	16	24	7	14	44	20	35	22	34	24	99999	33	23	31
12	18	23	16	26	26	36	13	19	31	25	5	50	9	30	38	11	24	11	12	11	23	33	99999	24	12
14	33	17	35	11	16	13	30	33	7	13	19	36	18	16	18	35	31	33	15	32	33	23	24	99999	14
99999	27	21	26	20	22	25	16	27	20	20	7	45	11	25	30	22	29	22	11	21	30	31	12	14	99999
