20
5
68
1.0

0	9	30	0	396	0	0.00
1	34	21	0	112	1	1.50
2	9	8	36	256	1	1.50
3	35	37	94	310	1	1.50
4	35	6	0	252	1	1.50
5	20	2	3	159	1	1.50
6	38	29	197	367	1	1.50
7	29	48	61	296	0	0.00
8	25	22	0	163	0	0.00
9	3	45	134	352	0	0.00
10	18	28	0	112	0	0.00
11	15	8	0	222	0	0.00
12	7	12	0	210	0	0.00
13	40	47	79	291	0	0.00
14	17	37	36	221	0	0.00
15	25	19	0	135	0	0.00
16	14	10	0	145	0	0.00
17	10	10	18	188	0	0.00
18	17	28	176	329	0	0.00
19	28	6	0	198	0	0.00
20	4	21	172	345	0	0.00
21	12	13	0	396	1	0.25
22	30	13	0	396	1	0.25
23	12	36	0	396	1	0.25
24	30	36	0	396	1	0.25
25	9	30	0	396	1	0.25

99999	26	22	26	35	29	29	26	17	16	9	22	18	35	10	19	20	20	8	30	10	17	27	7	22	99999
26	99999	27	16	15	23	8	27	9	39	17	23	28	26	23	9	22	26	18	16	30	23	9	27	16	26
22	27	99999	38	26	12	35	43	21	37	21	6	4	49	29	19	5	2	21	19	13	6	22	28	35	22
26	16	38	99999	31	37	8	12	18	32	19	34	37	11	18	20	34	36	20	31	34	33	25	23	5	26
35	15	26	31	99999	15	23	42	18	49	27	20	28	41	35	16	21	25	28	7	34	24	9	38	30	35
29	23	12	37	15	99999	31	46	20	45	26	7	15	48	35	17	9	12	26	8	23	14	15	35	35	29
29	8	35	8	23	31	99999	20	14	38	20	30	34	18	22	16	30	33	21	24	34	31	18	27	11	29
26	27	43	12	42	46	20	99999	26	26	22	42	41	11	16	29	40	41	23	42	36	39	35	21	12	26
17	9	21	18	18	20	14	26	99999	31	9	17	20	29	17	3	16	19	10	16	21	16	10	19	15	17
16	39	37	32	49	45	38	26	31	99999	22	38	33	37	16	33	36	35	22	46	24	33	42	13	28	16
9	17	21	19	27	26	20	22	9	22	99999	20	19	29	9	11	18	19	1	24	15	16	19	10	14	9
22	23	6	34	20	7	30	42	17	38	20	99999	8	45	29	14	2	5	20	13	16	6	16	28	32	22
18	28	4	37	28	15	34	41	20	33	19	8	99999	47	26	19	7	3	18	21	9	5	23	25	33	18
35	26	49	11	41	48	18	11	29	37	29	45	47	99999	25	31	45	47	29	42	43	44	35	30	15	35
10	23	29	18	35	35	22	16	17	16	9	29	26	25	99999	19	27	27	9	32	20	25	27	5	13	10
19	9	19	20	16	17	16	29	3	33	11	14	19	31	19	99999	14	17	12	13	21	14	8	21	18	19
20	22	5	34	21	9	30	40	16	36	18	2	7	45	27	14	99999	4	18	14	14	4	16	26	31	20
20	26	2	36	25	12	33	41	19	35	19	5	3	47	27	17	4	99999	19	18	12	4	20	26	33	20
8	18	21	20	28	26	21	23	10	22	1	20	18	29	9	12	18	19	99999	24	14	16	20	9	15	8
30	16	19	31	7	8	24	42	16	46	24	13	21	42	32	13	14	18	24	99999	28	17	7	34	30	30
10	30	13	34	34	23	34	36	21	24	15	16	9	43	20	21	14	12	14	28	99999	11	27	17	30	10
17	23	6	33	24	14	31	39	16	33	16	6	5	44	25	14	4	4	16	17	11	99999	18	23	29	17
27	9	22	25	9	15	18	35	10	42	19	16	23	35	27	8	16	20	20	7	27	18	99999	29	23	27
7	27	28	23	38	35	27	21	19	13	10	28	25	30	5	21	26	26	9	34	17	23	29	99999	18	7
22	16	35	5	30	35	11	12	15	28	14	32	33	15	13	18	31	33	15	30	30	29	23	18	99999	22
99999	26	22	26	35	29	29	26	17	16	9	22	18	35	10	19	20	20	8	30	10	17	27	7	22	99999
