20
10
80
1.0

0	42	26	0	422	0	0.00
1	4	11	148	292	1	1.50
2	3	1	228	366	1	1.50
3	41	13	9	155	1	1.50
4	19	34	100	252	1	1.50
5	5	35	194	303	1	1.50
6	29	19	92	216	1	1.50
7	40	49	0	107	0	0.00
8	36	34	47	213	0	0.00
9	39	31	0	69	0	0.00
10	44	5	23	148	0	0.00
11	49	30	0	72	0	0.00
12	6	35	106	241	0	0.00
13	33	13	28	152	0	0.00
14	35	37	0	86	0	0.00
15	43	9	24	186	0	0.00
16	1	25	132	281	0	0.00
17	48	31	7	137	0	0.00
18	15	41	250	391	0	0.00
19	18	15	159	292	0	0.00
20	16	21	186	348	0	0.00
21	13	13	0	422	1	0.25
22	37	13	0	422	1	0.25
23	13	37	0	422	1	0.25
24	37	37	0	422	1	0.25
25	39	42	0	422	1	0.25
26	42	34	0	422	1	0.25
27	18	30	0	422	1	0.25
28	22	41	0	422	1	0.25
29	1	20	0	422	1	0.25
30	42	26	0	422	1	0.25

99999	40	45	13	24	38	14	23	9	5	21	8	37	15	12	17	41	7	30	25	26	32	14	31	12	16	8	24	25	41	99999
40	99999	10	37	27	24	25	51	38	40	40	47	24	29	39	39	14	47	31	14	15	9	33	28	42	47	44	24	35	9	40
45	10	99999	39	36	34	31	59	46	46	41	53	34	32	47	40	24	52	41	20	23	16	36	37	50	55	51	33	44	19	45
13	37	39	99999	30	41	13	36	21	18	8	18	41	8	24	4	41	19	38	23	26	28	4	37	24	29	21	29	34	41	13
24	27	36	30	99999	14	18	25	17	20	38	30	13	25	16	34	20	29	8	19	13	22	28	7	18	22	23	4	8	23	24
38	24	34	41	14	99999	28	37	31	34	48	44	1	35	30	45	10	43	11	23	17	23	39	8	32	35	37	14	18	16	38
14	25	31	13	18	28	99999	31	16	15	20	22	28	7	18	17	28	21	26	11	13	17	10	24	20	25	20	16	23	28	14
23	51	59	36	25	37	31	99999	15	18	44	20	36	36	13	40	45	19	26	40	36	45	36	30	12	7	15	29	20	49	23
9	38	46	21	17	31	16	15	99999	4	29	13	30	21	3	25	36	12	22	26	23	31	21	23	3	9	6	18	16	38	9
5	40	46	18	20	34	15	18	4	99999	26	10	33	18	7	22	38	9	26	26	25	32	18	27	6	11	4	21	20	40	5
21	40	41	8	38	48	20	44	29	26	99999	25	47	13	32	4	46	26	46	27	31	32	11	45	33	37	29	36	42	46	21
8	47	53	18	30	44	22	20	13	10	25	99999	43	23	15	21	48	1	35	33	34	40	21	37	14	16	8	31	29	49	8
37	24	34	41	13	1	28	36	30	33	47	43	99999	34	29	44	11	42	10	23	17	23	38	7	31	34	36	13	17	16	37
15	29	32	8	25	35	7	36	21	18	13	23	34	99999	24	10	33	22	33	15	18	20	4	31	24	30	23	23	30	33	15
12	39	47	24	16	30	18	13	3	7	32	15	29	24	99999	28	36	14	20	27	24	33	24	22	2	6	8	18	14	38	12
17	39	40	4	34	45	17	40	25	22	4	21	44	10	28	99999	43	22	42	25	28	30	7	41	29	33	25	33	38	43	17
41	14	24	41	20	10	28	45	36	38	46	48	11	33	36	43	99999	47	21	19	15	17	38	17	38	42	42	18	26	5	41
7	47	52	19	29	43	21	19	12	9	26	1	42	22	14	22	47	99999	34	32	33	39	21	36	13	14	7	30	28	48	7
30	31	41	38	8	11	26	26	22	26	46	35	10	33	20	42	21	34	99999	26	20	28	36	4	22	24	28	11	7	25	30
25	14	20	23	19	23	11	40	26	26	27	33	23	15	27	25	19	32	26	99999	6	5	19	23	29	34	31	15	26	18	25
26	15	23	26	13	17	13	36	23	25	31	34	17	18	24	28	15	33	20	6	99999	9	22	16	26	31	29	9	21	15	26
32	9	16	28	22	23	17	45	31	32	32	40	23	20	33	30	17	39	28	5	9	99999	24	24	34	39	36	18	29	14	32
14	33	36	4	28	39	10	36	21	18	11	21	38	4	24	7	38	21	36	19	22	24	99999	34	24	29	22	25	32	37	14
31	28	37	37	7	8	24	30	23	27	45	37	7	31	22	41	17	36	4	23	16	24	34	99999	24	26	29	9	10	21	31
12	42	50	24	18	32	20	12	3	6	33	14	31	24	2	29	38	13	22	29	26	34	24	24	99999	5	6	20	16	40	12
16	47	55	29	22	35	25	7	9	11	37	16	34	30	6	33	42	14	24	34	31	39	29	26	5	99999	9	24	17	44	16
8	44	51	21	23	37	20	15	6	4	29	8	36	23	8	25	42	7	28	31	29	36	22	29	6	9	99999	24	21	43	8
24	24	33	29	4	14	16	29	18	21	36	31	13	23	18	33	18	30	11	15	9	18	25	9	20	24	24	99999	12	20	24
25	35	44	34	8	18	23	20	16	20	42	29	17	30	14	38	26	28	7	26	21	29	32	10	16	17	21	12	99999	30	25
41	9	19	41	23	16	28	49	38	40	46	49	16	33	38	43	5	48	25	18	15	14	37	21	40	44	43	20	30	99999	41
99999	40	45	13	24	38	14	23	9	5	21	8	37	15	12	17	41	7	30	25	26	32	14	31	12	16	8	24	25	41	99999
