20
10
92
1.0

0	35	41	0	436	0	0.00
1	16	8	45	173	0	0.00
2	8	31	153	310	0	0.00
3	13	44	281	414	0	0.00
4	26	22	0	99	0	0.00
5	31	7	79	202	0	0.00
6	18	43	4	139	0	0.00
7	8	2	52	183	0	0.00
8	37	36	117	262	0	0.00
9	6	46	202	317	0	0.00
10	39	37	0	59	0	0.00
11	40	11	122	258	0	0.00
12	4	5	212	350	0	0.00
13	4	10	25	179	0	0.00
14	8	27	15	139	0	0.00
15	32	28	0	91	0	0.00
16	24	30	0	105	0	0.00
17	35	24	0	116	0	0.00
18	15	34	17	136	0	0.00
19	50	23	94	213	0	0.00
20	14	17	251	381	0	0.00
21	15	13	0	436	1	0.25
22	38	13	0	436	1	0.25
23	15	35	0	436	1	0.25
24	38	35	0	436	1	0.25
25	42	21	0	436	1	0.25
26	36	19	0	436	1	0.25
27	27	7	0	436	1	0.25
28	43	35	0	436	1	0.25
29	12	34	0	436	1	0.25
30	35	41	0	436	1	0.25

99999	38	28	22	21	34	17	47	5	29	5	30	46	43	30	13	15	17	21	22	31	34	28	21	7	21	22	35	10	24	99999
38	99999	24	36	17	15	35	10	34	39	36	24	12	12	20	25	23	24	26	37	9	5	23	27	35	29	23	11	38	26	38
28	24	99999	13	20	33	15	29	29	15	31	37	26	21	4	24	16	27	7	42	15	19	35	8	30	35	30	31	35	5	28
22	36	13	99999	25	40	5	42	25	7	26	41	39	34	17	24	17	29	10	42	27	31	40	9	27	37	34	40	31	10	22
21	17	20	25	99999	15	22	26	17	31	19	17	27	25	18	8	8	9	16	24	13	14	15	17	18	16	10	15	21	18	21
34	15	33	40	15	99999	37	23	29	46	30	9	27	27	30	21	23	17	31	24	19	17	9	32	29	18	13	4	30	33	34
17	35	15	5	22	37	99999	41	20	12	21	38	40	35	18	20	14	25	9	37	26	30	36	9	22	33	30	37	26	11	17
47	10	29	42	26	23	41	99999	43	44	45	32	5	8	25	34	32	34	32	46	16	13	32	34	45	39	33	20	48	32	47
5	34	29	25	17	29	20	43	99999	32	2	25	44	41	30	9	14	12	22	18	29	32	23	22	1	16	17	31	6	25	5
29	39	15	7	31	46	12	44	32	99999	33	48	41	36	19	31	24	36	15	49	30	34	46	14	34	44	40	44	39	13	29
5	36	31	26	19	30	21	45	2	33	99999	26	46	43	32	11	16	13	24	17	31	34	24	24	2	16	18	32	4	27	5
30	24	37	41	17	9	38	32	25	48	26	99999	36	36	35	18	24	13	33	15	26	25	3	35	24	10	9	14	24	36	30
46	12	26	39	27	27	40	5	44	41	46	36	99999	5	22	35	31	36	31	49	15	14	35	32	45	41	35	23	49	30	46
43	12	21	34	25	27	35	8	41	36	43	36	5	99999	17	33	28	34	26	47	12	11	34	27	42	40	33	23	46	25	43
30	20	4	17	18	30	18	25	30	19	32	35	22	17	99999	24	16	27	9	42	11	16	33	11	31	35	29	28	36	8	30
13	25	24	24	8	21	20	34	9	31	11	18	35	33	24	99999	8	5	17	18	21	23	16	18	9	12	10	22	13	21	13
15	23	16	17	8	23	14	32	14	24	16	24	31	28	16	8	99999	12	9	26	16	19	22	10	15	20	16	23	20	13	15
17	24	27	29	9	17	25	34	12	36	13	13	36	34	27	5	12	99999	21	15	22	23	11	23	11	8	5	19	14	25	17
21	26	7	10	16	31	9	32	22	15	24	33	31	26	9	17	9	21	99999	35	17	21	31	1	23	30	26	30	28	3	21
22	37	42	42	24	24	37	46	18	49	17	15	49	47	42	18	26	15	35	99999	36	36	16	37	17	8	15	28	14	40	22
31	9	15	27	13	19	26	16	29	30	31	26	15	12	11	21	16	22	17	36	99999	4	24	18	30	28	22	16	34	17	31
34	5	19	31	14	17	30	13	32	34	34	25	14	11	16	23	19	23	21	36	4	99999	23	22	32	28	22	13	36	21	34
28	23	35	40	15	9	36	32	23	46	24	3	35	34	33	16	22	11	31	16	24	23	99999	32	22	9	6	13	23	33	28
21	27	8	9	17	32	9	34	22	14	24	35	32	27	11	18	10	23	1	37	18	22	32	99999	23	30	26	30	28	3	21
7	35	30	27	18	29	22	45	1	34	2	24	45	42	31	9	15	11	23	17	30	32	22	23	99999	15	16	30	5	26	7
21	29	35	37	16	18	33	39	16	44	16	10	41	40	35	12	20	8	30	8	28	28	9	30	15	99999	6	21	14	33	21
22	23	30	34	10	13	30	33	17	40	18	9	35	33	29	10	16	5	26	15	22	22	6	26	16	6	99999	15	17	28	22
35	11	31	40	15	4	37	20	31	44	32	14	23	23	28	22	23	19	30	28	16	13	13	30	30	21	15	99999	32	31	35
10	38	35	31	21	30	26	48	6	39	4	24	49	46	36	13	20	14	28	14	34	36	23	28	5	14	17	32	99999	31	10
24	26	5	10	18	33	11	32	25	13	27	36	30	25	8	21	13	25	3	40	17	21	33	3	26	33	28	31	31	99999	24
99999	38	28	22	21	34	17	47	5	29	5	30	46	43	30	13	15	17	21	22	31	34	28	21	7	21	22	35	10	24	99999
