20
10
92
1.0

0	16	23	0	463	0	0.00
1	22	4	12	123	1	1.50
2	12	6	131	260	1	1.50
3	47	38	256	379	1	1.50
4	11	29	164	272	1	1.50
5	25	5	1	116	1	1.50
6	22	31	52	184	1	1.50
7	0	16	125	241	1	1.50
8	37	3	200	318	1	1.50
9	31	19	0	78	1	1.50
10	38	12	0	104	1	1.50
11	36	1	29	145	1	1.50
12	38	14	28	151	1	1.50
13	4	50	90	209	1	1.50
14	5	4	304	441	1	1.50
15	16	3	0	118	0	0.00
16	25	25	0	68	0	0.00
17	31	15	0	97	0	0.00
18	36	14	0	88	0	0.00
19	28	16	0	76	0	0.00
20	20	35	225	355	0	0.00
21	11	13	0	463	1	0.25
22	35	13	0	463	1	0.25
23	11	37	0	463	1	0.25
24	35	37	0	463	1	0.25
25	14	42	0	463	1	0.25
26	35	35	0	463	1	0.25
27	33	1	0	463	1	0.25
28	23	36	0	463	1	0.25
29	43	37	0	463	1	0.25
30	16	23	0	463	1	0.25

99999	19	17	34	7	20	10	17	28	15	23	29	23	29	21	20	9	16	21	13	12	11	21	15	24	19	22	28	15	30	99999
19	99999	10	41	26	3	27	25	15	17	17	14	18	48	17	6	21	14	17	13	31	14	16	35	35	39	34	11	32	39	19
17	10	99999	47	23	13	26	15	25	22	26	24	27	44	7	5	23	21	25	18	29	7	24	31	39	36	37	22	32	44	17
34	41	47	99999	36	39	25	51	36	24	27	38	25	44	54	45	25	28	26	28	27	44	28	36	12	33	12	40	24	4	34
7	26	23	36	99999	27	11	17	35	22	30	36	30	22	25	26	14	23	28	20	10	16	29	8	25	13	25	36	14	33	7
20	3	13	39	27	99999	26	27	12	15	14	11	15	49	20	9	20	11	14	11	30	16	13	35	34	39	32	9	31	37	20
10	27	26	25	11	26	99999	26	31	14	23	32	22	25	31	28	6	17	21	15	4	21	22	13	14	14	14	32	5	22	10
17	25	15	51	17	27	26	99999	39	31	38	38	38	34	13	20	26	31	36	28	27	11	35	24	41	30	40	36	30	48	17
28	15	25	36	35	12	31	39	99999	17	9	2	11	56	32	21	24	13	11	15	35	28	10	43	34	45	32	4	36	35	28
15	17	22	24	22	15	14	31	17	99999	9	18	8	39	29	21	8	4	7	4	18	21	7	27	18	29	16	18	19	22	15
23	17	26	27	30	14	23	38	9	9	99999	11	2	48	33	23	17	7	2	10	27	27	3	37	25	38	23	12	28	25	23
29	14	24	38	36	11	32	38	2	18	11	99999	13	57	31	20	25	14	13	17	36	28	12	44	36	47	34	3	37	37	29
23	18	27	25	30	15	22	38	11	8	2	13	99999	47	34	24	16	7	2	10	26	27	3	35	23	37	21	14	27	24	23
29	48	44	44	22	49	25	34	56	39	48	57	47	99999	46	48	31	42	46	40	21	38	48	15	34	13	34	57	24	41	29
21	17	7	54	25	20	31	13	32	29	33	31	34	46	99999	11	29	28	32	25	33	11	31	34	45	39	43	28	37	50	21
20	6	5	45	26	9	28	20	21	21	23	20	24	48	11	99999	23	19	22	17	32	11	21	34	39	39	37	17	34	43	20
9	21	23	25	14	20	6	26	24	8	17	25	16	31	29	23	99999	11	15	9	10	18	16	18	16	20	14	25	11	22	9
16	14	21	28	23	11	17	31	13	4	7	14	7	42	28	19	11	99999	5	3	21	20	4	30	22	32	20	14	22	25	16
21	17	25	26	28	14	21	36	11	7	2	13	2	46	32	22	15	5	99999	8	25	25	1	34	23	36	21	13	26	24	21
13	13	18	28	20	11	15	28	15	4	10	17	10	40	25	17	9	3	8	99999	19	17	8	27	22	30	20	16	21	26	13
12	31	29	27	10	30	4	27	35	18	27	36	26	21	33	32	10	21	25	19	99999	24	27	9	15	9	15	36	3	23	12
11	14	7	44	16	16	21	11	28	21	27	28	27	38	11	11	18	20	25	17	24	99999	24	24	34	29	33	25	26	40	11
21	16	24	28	29	13	22	35	10	7	3	12	3	48	31	21	16	4	1	8	27	24	99999	34	24	36	22	12	26	25	21
15	35	31	36	8	35	13	24	43	27	37	44	35	15	34	34	18	30	34	27	9	24	34	99999	24	6	24	42	12	32	15
24	35	39	12	25	34	14	41	34	18	25	36	23	34	45	39	16	22	23	22	15	34	24	24	99999	22	2	36	12	8	24
19	39	36	33	13	39	14	30	45	29	38	47	37	13	39	39	20	32	36	30	9	29	36	6	22	99999	22	45	11	29	19
22	34	37	12	25	32	14	40	32	16	23	34	21	34	43	37	14	20	21	20	15	33	22	24	2	22	99999	34	12	8	22
28	11	22	40	36	9	32	36	4	18	12	3	14	57	28	17	25	14	13	16	36	25	12	42	36	45	34	99999	36	37	28
15	32	32	24	14	31	5	30	36	19	28	37	27	24	37	34	11	22	26	21	3	26	26	12	12	11	12	36	99999	20	15
30	39	44	4	33	37	22	48	35	22	25	37	24	41	50	43	22	25	24	26	23	40	25	32	8	29	8	37	20	99999	30
99999	19	17	34	7	20	10	17	28	15	23	29	23	29	21	20	9	16	21	13	12	11	21	15	24	19	22	28	15	30	99999
