20
5
68
1.0

0	2	10	0	426	0	0.00
1	27	11	0	168	1	1.50
2	11	34	139	280	1	1.50
3	2	14	0	91	1	1.50
4	10	41	255	394	1	1.50
5	26	12	0	145	1	1.50
6	25	33	37	232	1	1.50
7	9	10	0	107	1	1.50
8	24	37	30	215	1	1.50
9	27	18	0	136	1	1.50
10	31	31	22	219	1	1.50
11	13	4	0	112	1	1.50
12	19	3	0	106	1	1.50
13	40	2	79	263	1	1.50
14	27	19	13	190	1	1.50
15	38	5	191	353	1	1.50
16	22	48	53	228	1	1.50
17	24	4	0	142	1	1.50
18	37	21	56	246	1	1.50
19	5	14	0	70	1	1.50
20	23	18	228	367	1	1.50
21	11	13	0	426	1	0.25
22	30	13	0	426	1	0.25
23	11	36	0	426	1	0.25
24	30	36	0	426	1	0.25
25	2	10	0	426	1	0.25

99999	25	25	4	32	24	32	7	34	26	35	12	18	38	26	36	42	22	36	5	22	9	28	28	38	99999
25	99999	27	25	34	1	22	18	26	7	20	15	11	15	8	12	37	7	14	22	7	16	4	30	25	25
25	27	99999	21	7	26	14	24	13	22	20	30	32	42	21	38	17	32	29	20	20	21	28	2	19	25
4	25	21	99999	28	24	29	8	31	25	33	14	20	39	25	37	38	24	35	3	21	9	28	24	36	4
32	34	7	28	99999	32	17	31	14	28	23	37	39	48	27	44	13	39	33	27	26	28	34	5	21	32
24	1	26	24	32	99999	21	17	25	6	19	15	11	16	7	13	36	8	14	21	6	15	4	28	24	24
32	22	14	29	17	21	99999	28	4	15	6	31	30	33	14	30	15	29	16	27	15	24	21	14	6	32
7	18	24	8	31	17	28	99999	30	19	30	7	12	32	20	29	40	16	29	5	16	4	21	26	33	7
34	26	13	31	14	25	4	30	99999	19	9	34	34	37	18	34	11	33	20	29	19	27	25	13	6	34
26	7	22	25	28	6	15	19	19	99999	13	19	17	20	1	17	30	14	10	22	4	17	6	24	18	26
35	20	20	33	23	19	6	30	9	13	99999	32	29	29	12	26	19	27	11	31	15	27	18	21	5	35
12	15	30	14	37	15	31	7	34	19	32	99999	6	27	20	25	44	11	29	12	17	9	19	32	36	12
18	11	32	20	39	11	30	12	34	17	29	6	99999	21	17	19	45	5	25	17	15	13	15	34	35	18
38	15	42	39	48	16	33	32	37	20	29	27	21	99999	20	3	48	16	19	37	22	31	15	45	35	38
26	8	21	25	27	7	14	20	18	1	12	20	17	20	99999	17	29	15	10	22	4	17	7	23	17	26
36	12	38	37	44	13	30	29	34	17	26	25	19	3	17	99999	45	14	16	34	19	28	11	41	32	36
42	37	17	38	13	36	15	40	11	30	19	44	45	48	29	45	99999	44	30	37	30	37	36	16	14	42
22	7	32	24	39	8	29	16	33	14	27	11	5	16	15	14	44	99999	21	21	14	16	11	35	33	22
36	14	29	35	33	14	16	29	20	10	11	29	25	19	10	16	30	21	99999	32	14	27	11	30	17	36
5	22	20	3	27	21	27	5	29	22	31	12	17	37	22	34	37	21	32	99999	18	6	25	23	33	5
22	7	20	21	26	6	15	16	19	4	15	17	15	22	4	19	30	14	14	18	99999	13	9	22	19	22
9	16	21	9	28	15	24	4	27	17	27	9	13	31	17	28	37	16	27	6	13	99999	19	23	30	9
28	4	28	28	34	4	21	21	25	6	18	19	15	15	7	11	36	11	11	25	9	19	99999	30	23	28
28	30	2	24	5	28	14	26	13	24	21	32	34	45	23	41	16	35	30	23	22	23	30	99999	19	28
38	25	19	36	21	24	6	33	6	18	5	36	35	35	17	32	14	33	17	33	19	30	23	19	99999	38
99999	25	25	4	32	24	32	7	34	26	35	12	18	38	26	36	42	22	36	5	22	9	28	28	38	99999
