20
5
68
1.0

0	13	4	0	456	0	0.00
1	45	41	150	291	1	1.50
2	47	46	60	187	1	1.50
3	39	30	52	195	1	1.50
4	45	38	43	183	1	1.50
5	30	29	12	146	1	1.50
6	46	10	267	422	1	1.50
7	28	17	0	108	1	1.50
8	21	46	0	146	1	1.50
9	16	42	0	158	1	1.50
10	16	1	0	91	1	1.50
11	22	4	0	73	1	1.50
12	2	39	89	239	1	1.50
13	29	43	0	163	1	1.50
14	16	4	232	348	1	1.50
15	22	32	0	96	0	0.00
16	45	7	202	333	0	0.00
17	26	45	0	117	0	0.00
18	26	46	55	268	0	0.00
19	40	3	204	333	0	0.00
20	33	35	273	418	0	0.00
21	13	12	0	456	1	0.25
22	35	12	0	456	1	0.25
23	13	34	0	456	1	0.25
24	35	34	0	456	1	0.25
25	13	4	0	456	1	0.25

99999	48	53	36	46	30	33	19	42	38	4	9	36	42	3	29	32	42	43	27	36	8	23	30	37	99999
48	99999	5	12	3	19	31	29	24	29	49	43	43	16	46	24	34	19	19	38	13	43	31	33	12	48
53	5	99999	17	8	23	36	34	26	31	54	48	45	18	51	28	39	21	21	43	17	48	36	36	17	53
36	12	17	99999	10	9	21	17	23	25	37	31	38	15	34	17	23	18	19	27	7	32	18	26	6	36
46	3	8	10	99999	17	28	27	24	29	47	41	43	16	44	23	31	19	20	35	12	41	28	32	11	46
30	19	23	9	17	99999	24	12	19	19	31	26	29	14	28	8	26	16	17	27	6	24	18	18	7	30
33	31	36	21	28	24	99999	19	43	43	30	24	52	36	30	32	3	39	40	9	28	33	11	41	26	33
19	29	34	17	27	12	19	99999	29	27	20	14	34	26	17	16	19	28	29	18	18	16	9	23	18	19
42	24	26	23	24	19	43	29	99999	6	45	42	20	8	42	14	45	5	5	46	16	35	37	14	18	42
38	29	31	25	29	19	43	27	6	99999	41	38	14	13	38	11	44	10	10	45	18	30	36	9	21	38
4	49	54	37	47	31	30	20	45	41	99999	6	40	43	3	31	29	44	45	24	37	11	22	33	38	4
9	43	48	31	41	26	24	14	42	38	6	99999	40	39	6	28	23	41	42	18	32	12	15	31	33	9
36	43	45	38	43	29	52	34	20	14	40	40	99999	27	37	21	53	24	24	52	31	29	43	12	33	36
42	16	18	15	16	14	36	26	8	13	43	39	27	99999	41	13	38	3	4	40	8	35	32	18	11	42
3	46	51	34	44	28	30	17	42	38	3	6	37	41	99999	28	29	41	42	24	34	9	21	30	36	3
29	24	28	17	23	8	32	16	14	11	31	28	21	13	28	99999	33	13	14	34	11	22	24	9	13	29
32	34	39	23	31	26	3	19	45	44	29	23	53	38	29	33	99999	41	42	6	30	32	11	42	29	32
42	19	21	18	19	16	39	28	5	10	44	41	24	3	41	13	41	99999	1	43	11	35	34	17	14	42
43	19	21	19	20	17	40	29	5	10	45	42	24	4	42	14	42	1	99999	44	12	36	35	18	15	43
27	38	43	27	35	27	9	18	46	45	24	18	52	40	24	34	6	43	44	99999	32	28	10	41	31	27
36	13	17	7	12	6	28	18	16	18	37	32	31	8	34	11	30	11	12	32	99999	30	23	20	2	36
8	43	48	32	41	24	33	16	35	30	11	12	29	35	9	22	32	35	36	28	30	99999	22	22	31	8
23	31	36	18	28	18	11	9	37	36	22	15	43	32	21	24	11	34	35	10	23	22	99999	31	22	23
30	33	36	26	32	18	41	23	14	9	33	31	12	18	30	9	42	17	18	41	20	22	31	99999	22	30
37	12	17	6	11	7	26	18	18	21	38	33	33	11	36	13	29	14	15	31	2	31	22	22	99999	37
99999	48	53	36	46	30	33	19	42	38	4	9	36	42	3	29	32	42	43	27	36	8	23	30	37	99999
