20
5
100
1.0

0	35	21	0	458	0	0.00
1	4	16	319	427	1	1.50
2	21	29	0	91	1	1.50
3	35	26	0	73	1	1.50
4	44	4	116	233	1	1.50
5	4	12	65	176	1	1.50
6	14	1	67	192	1	1.50
7	22	31	0	118	1	1.50
8	3	24	41	165	1	1.50
9	19	45	17	142	1	1.50
10	24	11	84	201	1	1.50
11	39	17	0	69	1	1.50
12	39	25	129	253	1	1.50
13	25	2	214	325	1	1.50
14	32	7	100	226	1	1.50
15	30	43	5	134	0	0.00
16	46	43	162	290	0	0.00
17	45	49	268	374	0	0.00
18	36	48	150	283	0	0.00
19	18	17	0	98	0	0.00
20	40	29	248	352	0	0.00
21	13	13	0	458	1	0.25
22	35	13	0	458	1	0.25
23	13	37	0	458	1	0.25
24	35	37	0	458	1	0.25
25	35	21	0	458	1	0.25

99999	31	16	5	18	31	28	16	32	28	14	5	5	21	14	22	24	29	27	17	9	23	8	27	16	99999
31	99999	21	32	41	4	18	23	8	32	20	35	36	25	28	37	49	52	44	14	37	9	31	23	37	31
16	21	99999	14	33	24	28	2	18	16	18	21	18	27	24	16	28	31	23	12	19	18	21	11	16	16
5	32	14	99999	22	33	32	13	32	24	18	9	4	26	19	17	20	25	22	19	5	26	13	25	11	5
18	41	33	22	99999	40	30	34	45	46	20	13	21	19	12	39	39	45	44	28	25	32	13	45	34	18
31	4	24	33	40	99999	14	26	12	36	20	35	36	23	28	40	52	55	47	14	38	9	31	27	40	31
28	18	28	32	30	14	99999	30	25	44	14	29	33	11	18	44	52	57	51	16	37	12	24	36	42	28
16	23	2	13	34	26	30	99999	20	14	20	21	17	29	26	14	26	29	21	14	18	20	22	11	14	16
32	8	18	32	45	12	25	20	99999	26	24	36	36	31	32	33	46	48	40	16	37	15	34	16	35	32
28	32	16	24	46	36	44	14	26	99999	34	33	28	43	40	11	27	26	17	28	26	33	36	10	18	28
14	20	18	18	20	20	14	20	24	34	99999	16	19	9	8	32	38	43	38	8	23	11	11	28	28	14
5	35	21	9	13	35	29	21	36	33	16	99999	8	20	12	26	26	32	31	21	12	26	6	33	20	5
5	36	18	4	21	36	33	17	36	28	19	8	99999	26	19	20	19	24	23	22	4	29	13	29	13	5
21	25	27	26	19	23	11	29	31	43	9	20	26	99999	8	41	45	50	47	16	30	16	15	37	36	21
14	28	24	19	12	28	18	26	32	40	8	12	19	8	99999	36	38	43	41	16	23	20	7	36	30	14
22	37	16	17	39	40	44	14	33	11	32	26	20	41	36	99999	16	16	7	28	17	34	30	18	8	22
24	49	28	20	39	52	52	26	46	27	38	26	19	45	38	16	99999	6	11	38	15	45	32	34	13	24
29	52	31	25	45	55	57	29	48	26	43	32	24	50	43	16	6	99999	9	41	20	48	37	34	16	29
27	44	23	22	44	47	51	21	40	17	38	31	23	47	41	7	11	9	99999	35	19	42	35	25	11	27
17	14	12	19	28	14	16	14	16	28	8	21	22	16	16	28	38	41	35	99999	24	6	17	21	26	17
9	37	19	5	25	38	37	18	37	26	23	12	4	30	23	17	15	20	19	24	99999	31	17	28	9	9
23	9	18	26	32	9	12	20	15	33	11	26	29	16	20	34	45	48	42	6	31	99999	22	24	33	23
8	31	21	13	13	31	24	22	34	36	11	6	13	15	7	30	32	37	35	17	17	22	99999	33	24	8
27	23	11	25	45	27	36	11	16	10	28	33	29	37	36	18	34	34	25	21	28	24	33	99999	22	27
16	37	16	11	34	40	42	14	35	18	28	20	13	36	30	8	13	16	11	26	9	33	24	22	99999	16
99999	31	16	5	18	31	28	16	32	28	14	5	5	21	14	22	24	29	27	17	9	23	8	27	16	99999
