20
5
104
1.0

0	44	48	0	468	0	0.00
1	23	49	0	91	1	1.50
2	23	26	121	228	1	1.50
3	25	39	35	166	1	1.50
4	17	26	18	127	1	1.50
5	47	47	0	71	1	1.50
6	44	50	258	388	1	1.50
7	30	19	59	170	1	1.50
8	9	38	0	119	1	1.50
9	11	33	26	153	1	1.50
10	4	48	143	273	1	1.50
11	36	3	93	211	1	1.50
12	36	6	301	425	1	1.50
13	35	46	0	89	1	1.50
14	35	15	68	200	1	1.50
15	36	17	60	192	0	0.00
16	9	28	0	136	0	0.00
17	34	9	77	193	0	0.00
18	1	0	192	319	0	0.00
19	49	40	0	77	0	0.00
20	24	44	242	356	0	0.00
21	13	12	0	468	1	0.25
22	37	12	0	468	1	0.25
23	13	37	0	468	1	0.25
24	37	37	0	468	1	0.25
25	44	48	0	468	1	0.25

99999	21	30	21	34	3	2	32	36	36	40	45	42	9	34	32	40	40	64	9	20	48	37	33	13	99999
21	99999	23	10	23	24	21	30	17	20	19	47	44	12	36	34	25	40	53	27	5	38	40	16	18	21
30	23	99999	13	6	31	31	9	18	13	29	26	23	23	15	15	14	19	34	29	18	17	20	15	18	30
21	10	13	99999	15	23	21	20	16	15	22	37	34	12	26	24	19	30	45	24	5	30	30	12	12	21
34	23	6	15	99999	36	35	14	14	9	25	29	27	26	20	20	8	24	30	34	19	15	24	12	23	34
3	24	31	23	36	99999	4	32	39	38	43	45	42	12	33	31	42	39	65	7	23	49	36	35	14	3
2	21	31	21	35	4	99999	34	36	36	40	47	44	9	35	33	40	41	65	11	20	49	39	34	15	2
32	30	9	20	14	32	34	99999	27	22	38	16	13	27	6	6	22	10	34	28	25	18	10	25	19	32
36	17	18	16	14	39	36	27	99999	5	11	43	40	27	33	33	10	37	38	40	16	26	38	4	28	36
36	20	13	15	9	38	36	22	5	99999	16	38	35	27	28	28	5	32	34	38	17	21	33	4	26	36
40	19	29	22	25	43	40	38	11	16	99999	54	51	31	44	44	20	48	48	45	20	37	49	14	35	40
45	47	26	37	29	45	47	16	43	38	54	99999	3	43	12	14	36	6	35	39	41	25	9	41	34	45
42	44	23	34	27	42	44	13	40	35	51	3	99999	40	9	11	34	3	35	36	38	24	6	39	31	42
9	12	23	12	26	12	9	27	27	27	31	43	40	99999	31	29	31	37	56	15	11	40	34	24	9	9
34	36	15	26	20	33	35	6	33	28	44	12	9	31	99999	2	28	6	37	28	31	22	4	31	22	34
32	34	15	24	20	31	33	6	33	28	44	14	11	29	2	99999	28	8	38	26	29	24	5	30	20	32
40	25	14	19	8	42	40	22	10	5	20	36	34	31	28	28	99999	31	29	41	21	16	32	10	29	40
40	40	19	30	24	39	41	10	37	32	48	6	3	37	6	8	31	99999	34	34	35	21	4	35	28	40
64	53	34	45	30	65	65	34	38	34	48	35	35	56	37	38	29	34	99999	62	49	17	38	39	52	64
9	27	29	24	34	7	11	28	40	38	45	39	36	15	28	26	41	34	62	99999	25	46	30	36	12	9
20	5	18	5	19	23	20	25	16	17	20	41	38	11	31	29	21	35	49	25	99999	34	35	13	15	20
48	38	17	30	15	49	49	18	26	21	37	25	24	40	22	24	16	21	17	46	34	99999	24	25	35	48
37	40	20	30	24	36	39	10	38	33	49	9	6	34	4	5	32	4	38	30	35	24	99999	35	25	37
33	16	15	12	12	35	34	25	4	4	14	41	39	24	31	30	10	35	39	36	13	25	35	99999	24	33
13	18	18	12	23	14	15	19	28	26	35	34	31	9	22	20	29	28	52	12	15	35	25	24	99999	13
99999	21	30	21	34	3	2	32	36	36	40	45	42	9	34	32	40	40	64	9	20	48	37	33	13	99999
