20
5
84
1.0

0	13	14	0	494	0	0.00
1	43	24	253	462	1	1.50
2	39	49	0	214	1	1.50
3	48	15	112	243	1	1.50
4	20	33	0	89	1	1.50
5	24	40	0	166	1	1.50
6	1	37	40	222	1	1.50
7	42	2	147	332	1	1.50
8	31	33	0	126	1	1.50
9	45	48	115	348	1	1.50
10	28	46	0	110	1	1.50
11	5	39	11	173	1	1.50
12	35	5	58	277	1	1.50
13	4	45	231	429	1	1.50
14	10	38	0	194	1	1.50
15	23	25	50	262	0	0.00
16	25	32	0	99	0	0.00
17	15	36	0	179	0	0.00
18	22	32	0	158	0	0.00
19	29	38	0	154	0	0.00
20	6	44	152	413	0	0.00
21	12	13	0	494	1	0.25
22	36	13	0	494	1	0.25
23	12	37	0	494	1	0.25
24	36	37	0	494	1	0.25
25	13	14	0	494	1	0.25

99999	31	42	35	20	28	25	30	25	45	35	26	23	32	24	14	21	22	20	28	30	1	23	23	33	99999
31	99999	25	10	24	24	43	22	15	24	26	40	20	43	35	20	19	29	22	19	41	33	13	34	15	31
42	25	99999	35	24	17	39	47	17	6	11	35	44	35	30	28	21	26	23	14	33	45	36	30	12	42
35	10	35	99999	33	33	51	14	24	33	36	48	16	52	44	26	28	38	31	29	50	36	12	42	25	35
20	24	24	33	99999	8	19	37	11	28	15	15	31	19	10	8	5	5	2	10	17	22	26	9	16	20
28	24	17	33	8	99999	23	41	9	22	7	19	36	20	14	15	8	9	8	5	18	30	30	12	12	28
25	43	39	51	19	23	99999	53	30	45	28	4	46	8	9	25	24	14	21	28	8	26	42	11	35	25
30	22	47	14	37	41	53	99999	32	46	45	51	7	56	47	29	34	42	36	37	54	32	13	46	36	30
25	15	17	24	11	9	30	32	99999	20	13	26	28	29	21	11	6	16	9	5	27	28	21	19	6	25
45	24	6	33	28	22	45	46	20	99999	17	41	44	41	36	31	25	31	27	18	39	48	36	35	14	45
35	26	11	36	15	7	28	45	13	17	99999	24	41	24	19	21	14	16	15	8	22	37	34	18	12	35
26	40	35	48	15	19	4	51	26	41	24	99999	45	6	5	22	20	10	17	24	5	27	40	7	31	26
23	20	44	16	31	36	46	7	28	44	41	45	99999	50	41	23	28	36	29	33	48	24	8	39	32	23
32	43	35	52	19	20	8	56	29	41	24	6	50	99999	9	27	24	14	21	25	2	33	45	11	33	32
24	35	30	44	10	14	9	47	21	36	19	5	41	9	99999	18	15	5	12	19	7	25	36	2	26	24
14	20	28	26	8	15	25	29	11	31	21	22	23	27	18	99999	7	13	7	14	25	16	18	16	18	14
21	19	21	28	5	8	24	34	6	25	14	20	28	24	15	7	99999	10	3	7	22	23	22	14	12	21
22	29	26	38	5	9	14	42	16	31	16	10	36	14	5	13	10	99999	7	14	12	23	31	3	21	22
20	22	23	31	2	8	21	36	9	27	15	17	29	21	12	7	3	7	99999	9	19	21	24	11	15	20
28	19	14	29	10	5	28	37	5	18	8	24	33	25	19	14	7	14	9	99999	23	30	26	17	7	28
30	41	33	50	17	18	8	54	27	39	22	5	48	2	7	25	22	12	19	23	99999	32	43	9	31	30
1	33	45	36	22	30	26	32	28	48	37	27	24	33	25	16	23	23	21	30	32	99999	24	24	34	1
23	13	36	12	26	30	42	13	21	36	34	40	8	45	36	18	22	31	24	26	43	24	99999	34	24	23
23	34	30	42	9	12	11	46	19	35	18	7	39	11	2	16	14	3	11	17	9	24	34	99999	24	23
33	15	12	25	16	12	35	36	6	14	12	31	32	33	26	18	12	21	15	7	31	34	24	24	99999	33
99999	31	42	35	20	28	25	30	25	45	35	26	23	32	24	14	21	22	20	28	30	1	23	23	33	99999
