20
5
84
1.0

0	33	11	0	486	0	0.00
1	34	26	0	124	1	1.50
2	27	5	155	307	1	1.50
3	45	41	0	137	1	1.50
4	42	27	0	117	1	1.50
5	40	25	0	153	1	1.50
6	41	46	0	126	1	1.50
7	37	40	0	142	1	1.50
8	9	33	162	307	1	1.50
9	5	5	104	286	1	1.50
10	40	13	0	72	1	1.50
11	47	26	0	129	1	1.50
12	9	8	70	272	1	1.50
13	30	13	34	170	1	1.50
14	49	22	3	205	1	1.50
15	9	19	101	232	1	1.50
16	42	10	39	232	1	1.50
17	44	43	269	401	1	1.50
18	2	36	272	446	1	1.50
19	32	18	0	110	1	1.50
20	3	19	195	381	1	1.50
21	13	15	0	486	1	0.25
22	37	15	0	486	1	0.25
23	13	35	0	486	1	0.25
24	37	35	0	486	1	0.25
25	33	11	0	486	1	0.25

99999	15	8	31	17	15	35	29	32	28	7	20	24	3	19	24	9	33	39	7	30	20	6	31	24	99999
15	99999	21	18	8	6	21	14	25	35	14	13	30	13	15	25	17	19	32	8	31	24	11	23	9	15
8	21	99999	39	25	23	42	35	33	22	15	28	18	8	27	22	15	40	39	13	27	17	14	33	32	8
31	18	39	99999	14	16	6	8	36	53	28	15	48	31	19	42	31	2	43	26	47	41	27	33	10	31
17	8	25	14	99999	2	19	13	33	42	14	5	37	17	8	33	17	16	40	12	39	31	13	30	9	17
15	6	23	16	2	99999	21	15	31	39	12	7	35	15	9	31	15	18	38	10	37	29	10	29	10	15
35	21	42	6	19	21	99999	7	34	54	33	20	49	34	24	41	36	4	40	29	46	42	31	30	12	35
29	14	35	8	13	15	7	99999	28	47	27	17	42	27	21	35	30	7	35	22	39	35	25	25	5	29
32	25	33	36	33	31	34	28	99999	28	36	38	25	29	40	14	39	35	7	27	15	18	33	4	28	32
28	35	22	53	42	39	54	47	28	99999	35	46	5	26	46	14	37	54	31	29	14	13	34	31	44	28
7	14	15	28	14	12	33	27	36	35	99999	14	31	10	12	31	3	30	43	9	37	27	4	35	22	7
20	13	28	15	5	7	20	17	38	46	14	99999	42	21	4	38	16	17	45	17	44	36	15	35	13	20
24	30	18	48	37	35	49	42	25	5	31	42	99999	21	42	11	33	49	28	25	12	8	29	27	39	24
3	13	8	31	17	15	34	27	29	26	10	21	21	99999	21	21	12	32	36	5	27	17	7	28	23	3
19	15	27	19	8	9	24	21	40	46	12	4	42	21	99999	40	13	21	47	17	46	37	14	38	18	19
24	25	22	42	33	31	41	35	14	14	31	38	11	21	40	99999	33	42	18	23	6	6	28	16	32	24
9	17	15	31	17	15	36	30	39	37	3	16	33	12	13	33	99999	33	46	12	39	29	7	38	25	9
33	19	40	2	16	18	4	7	35	54	30	17	49	32	21	42	33	99999	42	27	46	42	29	32	11	33
39	32	39	43	40	38	40	35	7	31	43	45	28	36	47	18	46	42	99999	34	17	24	41	11	35	39
7	8	13	26	12	10	29	22	27	29	9	17	25	5	17	23	12	27	34	99999	29	19	6	25	18	7
30	31	27	47	39	37	46	39	15	14	37	44	12	27	46	6	39	46	17	29	99999	11	34	19	38	30
20	24	17	41	31	29	42	35	18	13	27	36	8	17	37	6	29	42	24	19	11	99999	24	20	31	20
6	11	14	27	13	10	31	25	33	34	4	15	29	7	14	28	7	29	41	6	34	24	99999	31	20	6
31	23	33	33	30	29	30	25	4	31	35	35	27	28	38	16	38	32	11	25	19	20	31	99999	24	31
24	9	32	10	9	10	12	5	28	44	22	13	39	23	18	32	25	11	35	18	38	31	20	24	99999	24
99999	15	8	31	17	15	35	29	32	28	7	20	24	3	19	24	9	33	39	7	30	20	6	31	24	99999
